doy,temp_0,temp_0.5,temp_1,temp_1.5,temp_2,temp_2.5,temp_3,temp_3.5,temp_4,temp_4.5,temp_5,temp_5.5,temp_6,temp_6.5,temp_7,site_id
106,8.528544658269638,8.315889358520508,8.089415317926651,7.8993066763266535,7.749660051785982,7.637234993470021,7.524881582993728,7.442242866907364,7.35452249722603,7.273656563881116,7.1711278939858465,7.057732912210318,6.9102636728531275,6.6624197623668575,6.158480636584453,120020150
107,8.725187277182554,8.500130922366411,8.252106201954376,8.035492346836971,7.879913097772842,7.753411977719038,7.642630736033122,7.543950777787429,7.457634461231721,7.3634724617004395,7.268850143139179,7.15045008292565,7.024160568530743,6.770209917655358,6.340061242763813,120020150
108,8.953864537752592,8.716525860321827,8.423387955396603,8.172545078473213,8.012841077951284,7.866011631794465,7.759852935106326,7.650065911121858,7.563880480252779,7.470454167097043,7.369604330796462,7.254314214755327,7.112128514509934,6.8781750568976765,6.519594713663444,120020150
109,9.229381255614452,8.988088754507212,8.705360913888002,8.465078818492401,8.313862788371551,8.176297958080585,8.055243504353058,7.954831954760429,7.8464011290134525,7.7480774414845,7.64968912418072,7.528379024603428,7.372752617567014,7.145837637094351,6.807356207798689,120020150
110,9.418477364075489,9.18992499816112,8.927776483389048,8.664660869500576,8.510259897280962,8.367485841115316,8.250454279092642,8.152889239482391,8.047932747082832,7.955934830200978,7.84680375074729,7.71448172055758,7.580625399565085,7.411206117043128,7.175113091102014,120020150
111,9.726008170690292,9.525574072813376,9.295704609308487,9.04236007348085,8.856300843067658,8.70434438265287,8.570331952510736,8.454222006675524,8.345985644902939,8.236174228863838,8.114449036427033,7.9835064716828175,7.855853141882481,7.72328300965138,7.557384258661514,120020150
112,10.014816736563658,9.789595640622652,9.556812139657827,9.290918533618633,9.094154321230375,8.921912034352621,8.777707026554989,8.651043855226957,8.533810786711864,8.413280646006266,8.28726645005055,8.150160129253681,8.000626833010942,7.852779999757424,7.688582591521434,120020150
113,10.268836950644468,10.040587718670185,9.763872880202074,9.502068360646566,9.312234841860258,9.151909791506254,9.01635767863347,8.88908139253274,8.764757902194292,8.6348096040579,8.494034278087128,8.36371972010686,8.225694680825258,8.083272726107866,7.917824647365472,120020150
114,10.536014911455986,10.296350833697197,9.96859272932395,9.686239707164276,9.513365953396528,9.372163503597944,9.233393314557198,9.104484607011845,8.980249172601944,8.854843971056816,8.732793355599428,8.604659166091528,8.474839785160162,8.333396226931841,8.163740549332056,120020150
115,10.634244319720146,10.428957914694761,10.128535747528076,9.832897981007894,9.66074607311151,9.522588424193554,9.401436989124004,9.287600896297358,9.1925642429254,9.077547684693949,8.958373485467373,8.847578941247402,8.72296708669418,8.569272823822804,8.372749377519657,120020150
116,10.752316976204897,10.620351889194586,10.379318934220533,10.098387204683744,9.889544474772919,9.713081017518656,9.57568037815583,9.450364638597538,9.34759073991042,9.235880240415915,9.125120199643648,9.004941585736397,8.888715548393053,8.725716994358944,8.518042503259121,120020150
117,10.885902196933062,10.774239943577694,10.561092694600424,10.300167303818922,10.08603939643273,9.887731344271929,9.730371352953789,9.599205188262157,9.470705521412384,9.339936659886288,9.198995382357866,9.058019845913618,8.917207375550882,8.745394926804762,8.510290732750526,120020150
118,10.8802523735242,10.78245175190461,10.599766119932516,10.359150923215426,10.146786261827518,9.93721892283513,9.776710791465563,9.639012128878862,9.512460745297945,9.373532527532333,9.22740782224215,9.085582941006392,8.934116999308268,8.761595726013184,8.507455214475973,120020150
119,10.830169775547125,10.744447353558662,10.596049308776855,10.381134534493471,10.181027204562456,10.005998758169321,9.84308453095265,9.720272064208984,9.585995490734394,9.457347600887983,9.314280094244541,9.17610370195829,9.027193900866386,8.851283024518917,8.635140541272285,120020150
120,11.084658427116198,10.95920033332629,10.834217523917173,10.64366498360267,10.487310813023495,10.303888100844164,10.139938843555939,9.97595404355954,9.82816988382584,9.66556250743377,9.51590745876997,9.369849412869184,9.215764143528082,9.052040662520971,8.866383124620487,120020150
121,11.375431305322891,11.262852008526142,11.111197936229217,10.93926767202524,10.772938227042173,10.594519223922338,10.407391609289707,10.234414565257538,10.070446454561674,9.913760686532045,9.759039719899496,9.592212212391388,9.402932656116974,9.200335245866041,8.96988241489117,120020150
122,11.435430771265274,11.357303839463453,11.224772159869854,11.046263364645151,10.865668455759684,10.69865858860505,10.49738548963498,10.314163208007812,10.144383626106459,9.981771383530054,9.80425958144359,9.633010460780216,9.446082763182812,9.239246380634796,9.018264110271748,120020150
123,11.456495554019243,11.403681082603258,11.285469739865034,11.134093040075058,10.960603603949913,10.792777623885717,10.599344400259165,10.40976574482062,10.231767202034975,10.055483744694637,9.87863530868139,9.70171671647292,9.527866583604078,9.351816703111698,9.171513019463955,120020150
124,11.83416413038205,11.745972315470377,11.620539053892477,11.454391540625156,11.282189405881441,11.085283365005102,10.889275294083815,10.69550081399771,10.506691614786783,10.328033496172,10.14006156187791,9.953494450984858,9.772739593799297,9.590467220697647,9.396095557090563,120020150
125,12.303722039247171,12.182492525149614,12.017790794372559,11.827412739778177,11.664636856470352,11.460552680186737,11.254033748920147,11.047469016833183,10.856713233849941,10.654705389952047,10.462987924233461,10.261596019451435,10.068639302865053,9.8640318161402,9.658277780581743,120020150
126,12.493663763388609,12.359210552313389,12.18681204624665,11.981507973793226,11.770751989804781,11.581625681657057,11.357686201731363,11.144454283592028,10.93568712625748,10.735836469210112,10.538583425375132,10.344532122978798,10.148447648072855,9.950821962112036,9.750665065569756,120020150
127,12.565592240064571,12.476003866929274,12.322997961288843,12.116262924976837,11.896055783980932,11.683148188468737,11.48348485506498,11.275295795538486,11.081129416441305,10.900040516486534,10.707625633630997,10.506080272870186,10.312380607311542,10.117158804184351,9.92789843143561,120020150
128,12.879417394980406,12.771820704142252,12.620587153312487,12.427172636374449,12.20890764089731,11.97087885783269,11.756227872310541,11.516735737140362,11.314971092419746,11.114842891693115,10.934044630099566,10.7432494530311,10.539852423545641,10.342220697647486,10.146281609168419,120020150
129,13.244250419812325,13.12720418587709,12.958719815963354,12.74033382611397,12.502834026630108,12.256454614492563,12.006811337593275,11.75916617955917,11.544764909988794,11.336007069318722,11.128456800411909,10.916615253839737,10.719081683036608,10.502897666050838,10.27858864955413,120020150
130,13.403028463705992,13.269666133782803,13.052184911874624,12.817087931510729,12.550880114237467,12.326736499101688,12.081203338427422,11.855993148608086,11.641948382059732,11.43809587527544,11.227381217174042,11.012725414373936,10.800353074685122,10.588103282145966,10.37715768814087,120020150
131,13.648971753242689,13.512846995622684,13.291717749375563,13.04660691970434,12.789691484891451,12.541790057451298,12.284541643582857,12.05825607593243,11.845733715937687,11.631637866680439,11.409026879530687,11.189387150299854,10.971727811373198,10.77131909590501,10.575443610166891,120020150
132,13.732471050360264,13.615854165492914,13.430291567093287,13.186811300424429,12.941659095959785,12.670251161624224,12.40170273414025,12.145119446974535,11.924068133036295,11.70282471485627,11.480125109354654,11.249826137836163,11.035884539286295,10.833201775184044,10.638076537694687,120020150
133,13.68792245326898,13.592112907996544,13.417034491514547,13.187465912256485,12.952303690788073,12.684789510873648,12.42296874217498,12.182699839274088,11.946719536414513,11.741071114173302,11.512086036877754,11.289550341092623,11.072242296659029,10.8609954393827,10.649583180745443,120020150
134,13.635468213986128,13.516784814687876,13.333565565255972,13.088492295680902,12.84610163859832,12.583613517956856,12.341308300311749,12.112715745583559,11.890521391844137,11.684924419109638,11.468193225371532,11.236706195733486,11.000937804197653,10.773209131681002,10.554369107270853,120020150
135,13.70865249633789,13.564508218031664,13.358342415247208,13.100832498990572,12.834972210419483,12.590783999516415,12.353119434454502,12.123344152401655,11.91072737864959,11.704354799710787,11.476756682762733,11.236538300147423,10.999613981980543,10.765896674914238,10.53390356210562,120020150
136,14.304057610340607,14.103531128320938,13.8334533006717,13.500378853235489,13.176275375561836,12.883693083738669,12.602693557739258,12.347131802485539,12.119888501289564,11.888669772025866,11.65558330829327,11.402681693052633,11.152293131901668,10.900645598387106,10.658818000402206,120020150
137,14.853234926859537,14.597054334787222,14.25518869742369,13.836821115933931,13.437936880649664,13.10143409631191,12.80955625191713,12.54153109819461,12.301357024755234,12.080749585078312,11.84534782018417,11.591123580932617,11.33664984580798,11.094711034725874,10.862026018974108,120020150
138,15.0380220413208,14.804058246123486,14.482849610157501,14.096688368381598,13.698396095862755,13.354106878622984,13.055567594674917,12.785015741984049,12.545001836923452,12.30158651792086,12.04399412106245,11.776827616569323,11.511289327572554,11.254553648141714,11.010848583319248,120020150
139,15.12256654103597,14.943260657481659,14.678727785746256,14.346848561213566,13.95802463629307,13.575171250563402,13.222134296710674,12.905350660666441,12.62127614632631,12.34814401773306,12.075953679207045,11.7906097754454,11.505844874259752,11.230303764343262,10.970128303919083,120020150
140,15.343119694636417,15.191144234094864,14.948350392855131,14.63552005474384,14.262892527457995,13.846442638299404,13.446612773797451,13.101567463997084,12.791197703434872,12.508676969088041,12.225054985437637,11.93536183772943,11.645330844781338,11.360279547862518,11.089806581154848,120020150
141,15.718650279900967,15.569433138920711,15.339389580946703,15.007890089964254,14.610992822891626,14.167386690775553,13.713762014340132,13.319607563507862,12.978322322552021,12.668295713571402,12.367112795511881,12.056848966158354,11.743696188315367,11.437202844864283,11.146073585901505,120020150
142,16.042996920072117,15.880417090195875,15.626933195652105,15.297517898755196,14.909346653864933,14.458184780218662,13.989934750092335,13.551122763218023,13.174109532282902,12.835724317110502,12.514962563147911,12.187253218430738,11.85894653124687,11.540993421505659,11.24136939415565,120020150
143,15.999735636588854,15.844770847222744,15.587940216064453,15.280049715286646,14.912588095053648,14.490841425382174,14.032234852130596,13.595787146152594,13.21704509930733,12.878913243611654,12.557845066755245,12.233800447904146,11.90481623625144,11.581335532359589,11.278219687633026,120020150
144,16.259819568731846,16.08121813260592,15.800006499657265,15.48088254684057,15.081811146858412,14.642186067043207,14.15553784981752,13.679401984581581,13.257848226107084,12.887845528431427,12.53863882407164,12.202810825445713,11.866689461928148,11.542240876417894,11.245445373730782,120020150
145,16.917314651684883,16.69195375687037,16.3768551166241,15.981019582503881,15.534014604030512,15.035668544280224,14.482651832776192,13.976537728920961,13.517608349139874,13.118714895003881,12.754513593820425,12.406670668186285,12.064863522847494,11.73425251398331,11.42054088299091,120020150
146,17.25857301858755,17.030108011685886,16.71091189751258,16.29932352212759,15.826489155109112,15.29801041040665,14.71059178083371,14.143956184387207,13.647960320497171,13.217183479895958,12.817273604564178,12.423554909534943,12.037973306117914,11.67514267945901,11.343479229853703,120020150
147,17.335587061368503,17.104213567880485,16.78125224969326,16.371636610764725,15.910698034824469,15.401422231625288,14.832018289810572,14.22620423634847,13.689232434981909,13.227849764701647,12.802713565337353,12.391405178950382,11.998683660458296,11.63470092186561,11.303743582505446,120020150
148,17.551398790799656,17.303763047242775,16.95023116087302,16.517991065979004,16.02717023018079,15.522460277263935,14.96603735899314,14.365926155677208,13.798860696645884,13.319985291896723,12.886875372666578,12.470449887789213,12.074736423981495,11.709805879837427,11.378224201691456,120020150
149,18.049656354464016,17.761852704561672,17.371136420812363,16.864893399752102,16.3150301468678,15.786521129119091,15.217698317307692,14.57559218773475,13.970937190911709,13.46584782233605,13.015504690317007,12.584831922482222,12.176310930496607,11.801952288700985,11.463677601936537,120020150
150,18.53470545548659,18.25984385074713,17.867513387631146,17.35035893855951,16.74937923137958,16.150732651734963,15.543896357218424,14.886623847178925,14.235259911952875,13.681563255114433,13.198074243007563,12.741214727744078,12.31191696264805,11.92075690245017,11.568140910221981,120020150
151,18.614705648177708,18.367255822206154,18.016223173875076,17.517494715177097,16.910305756788986,16.249457016969338,15.591364884987856,14.924505233764648,14.253328934693949,13.69036344381479,13.198117622962364,12.736490616431603,12.302202444810133,11.910169992691431,11.556932400434444,120020150
152,18.74122602511675,18.521923994406677,18.199785354809883,17.75118282513741,17.156030165843475,16.480225880940754,15.78932060339512,15.088362595973871,14.40036086547069,13.822958188179213,13.309905492342436,12.832278007116074,12.379155134543394,11.96860601963141,11.603681173080053,120020150
153,18.523047814002403,18.33127926557492,18.058453804407364,17.67387265425462,17.16837279001872,16.55703209608029,15.890407488896297,15.177037263527895,14.479459493588179,13.86633503742707,13.338618865379921,12.844474254510342,12.383225465432192,11.966598486289,11.595382396991436,120020150
154,18.242401440938313,18.07189745780749,17.815622476431038,17.470402473058456,17.034250259399414,16.50120573777419,15.859405346405811,15.14993403508113,14.450607862228003,13.837611980927296,13.307076136271158,12.828552221640562,12.390339631300707,11.993215071849335,11.633947959313026,120020150
155,18.20501197912754,18.005362461774777,17.724823536017002,17.364749419383514,16.94023127433581,16.485649549044094,15.877630918453901,15.171249511914375,14.470890069619204,13.848691524603428,13.312276497865335,12.83654530843099,12.403026678623297,12.007593668424166,11.647432547349196,120020150
156,18.279406254108135,18.032650360694298,17.703464141258827,17.3506378027109,16.96424002525134,16.561511773329514,15.99640584603334,15.273071582500751,14.564464691357735,13.915593636341583,13.364909807840982,12.889633936759752,12.458925149379633,12.062953997880985,11.699259366744604,120020150
157,18.636868085616673,18.329845208388107,17.937690808222843,17.51620214413374,17.090722230764534,16.68519849043626,16.170436467879856,15.44569286933312,14.697579775101099,14.008176241165552,13.43936538696289,12.956808750446026,12.520009554349459,12.117132284702398,11.746544715685722,120020150
158,19.011507229927258,18.704000497475647,18.272388238173264,17.774871923984627,17.295845496348846,16.850808706039036,16.330957730611164,15.600989170563526,14.79745050577017,14.085537152412611,13.515487670898438,13.038028105711325,12.602685048029972,12.200028859652006,11.831604982033754,120020150
159,19.20664657690586,18.94123070056622,18.5488190528674,18.069743694403233,17.566814862764797,17.088817376356857,16.519191301785984,15.7439603805542,14.898361939650316,14.155952747051533,13.573986175732735,13.093297664935772,12.642755777407915,12.229286536192282,11.854998784187513,120020150
160,19.184980172377365,18.949642817179363,18.585845360389122,18.11115206204928,17.615002387609238,17.13652879763872,16.59397743909787,15.822192338796762,14.966278149531437,14.205975703704052,13.598888715108236,13.093181781279736,12.631941330738556,12.210708495898125,11.82922424414219,120020150
161,19.111894509731194,18.880594400259163,18.547145990224983,18.10069333589994,17.638610815390564,17.19724953480256,16.671380752172226,15.900351255367964,15.036461267715845,14.273319342197516,13.657813536815155,13.149990546397675,12.687154647631523,12.262862352224497,11.877801772875664,120020150
162,19.2412020609929,18.984888296860916,18.635566662519405,18.190923103919395,17.73600348448142,17.33249952854254,16.82771377074413,16.041290967892376,15.125373253455528,14.313358795948517,13.65862403771816,13.12467892964681,12.64378792200333,12.204726610428247,11.810588469872108,120020150
163,19.562477845412033,19.291392008463543,18.911325454711914,18.430150032043457,17.944017752622948,17.49474994952862,16.971059897007088,16.178558936485878,15.2563510063367,14.441067842336802,13.750121605701935,13.200366729345077,12.708879862076197,12.261905767978766,11.865319496546036,120020150
164,20.06220683073386,19.804162172170784,19.41842964367989,18.90470771300487,18.341251275478264,17.812056712615185,17.235293559539013,16.403899559607872,15.431733669378819,14.569073897141676,13.8447297169612,13.269625737116886,12.756707118107723,12.29026364057492,11.88269808353522,120020150
165,20.477611786279923,20.215701641180576,19.830254334669846,19.307695193168446,18.71120051848583,18.138415776766262,17.53045947735126,16.67026803432367,15.64434660398043,14.742159696725698,13.98993611947084,13.386766898326385,12.850776354471842,12.3692901073358,11.955266903608273,120020150
166,20.74819696866549,20.472556847792404,20.081107726463905,19.565427217728054,18.981531656705418,18.40749630561242,17.77351572574713,16.88555155044947,15.818281124799679,14.875494443453276,14.105400745685284,13.48592073489458,12.93675657419058,12.446570885487091,12.027774884150578,120020150
167,20.622415053538788,20.36601834419446,19.974291801452637,19.480485378167568,18.941221090463493,18.410912856077537,17.788281318468925,16.912459397927307,15.824209311069586,14.865634869306515,14.076613206129808,13.439679781595865,12.88320917960925,12.389768649370243,11.970762057182116,120020150
168,20.363443619165665,20.161771529760117,19.81364455589881,19.355582506228718,18.857883331103203,18.357016123258152,17.77513058980306,16.90680604103284,15.803693184485802,14.811032931009928,14.009912026234161,13.374658242250101,12.817348113426796,12.313824164561737,11.88007650619898,120020150
169,20.273646550300793,20.109082637689053,19.813324365860378,19.379860217754658,18.876776597438713,18.378844872499123,17.827171399043156,17.001476067763107,15.877645712632399,14.857642760643593,14.050715813269981,13.42600196447128,12.888783748333271,12.400215100019405,11.972608126126802,120020150
170,20.43141678052071,20.266241611578526,19.973073323567707,19.538564877632336,19.007705028240498,18.475435281411194,17.922630187792656,17.106253208258213,15.958393928332207,14.900021284054487,14.07014702527951,13.426374826675806,12.877732545901567,12.378956843645145,11.942725719549717,120020150
171,20.483280866574017,20.317421204004532,20.040367028652092,19.622625253139397,19.104832649230957,18.556542029747597,18.000553204463078,17.20409972851093,16.077717952239208,15.00401660723564,14.16956290220603,13.511186159574068,12.945198352520283,12.428972488794571,11.978237738976112,120020150
172,20.50085459000025,20.351223383194363,20.105042971097507,19.724670556875374,19.226506673372707,18.677740830641525,18.10208655626346,17.269715137970753,16.10935585315411,15.005965012770433,14.162374520913149,13.495815497178297,12.92574730897561,12.406155904134115,11.952281634012857,120020150
173,20.821057979877178,20.629081970606094,20.323814685528095,19.89799660902757,19.371579732650364,18.82657232040014,18.25978773068159,17.424048741658527,16.201309155195187,15.033200117257925,14.158291083115797,13.476028638008314,12.897550533979366,12.37299887339274,11.912459153395433,120020150
174,21.19758363870474,20.995380450517704,20.66085253006373,20.169698079427082,19.59838600647755,19.037331727834847,18.457126984229454,17.597082431499775,16.327124008765587,15.110854124411558,14.202527192922739,13.500925871042105,12.902040775005634,12.351651411790113,11.874585249485113,120020150
175,21.480175482921112,21.295255440932053,20.957459254142567,20.42925330920097,19.78789500701122,19.15387361477583,18.54477994869917,17.639617724296375,16.360611402071438,15.10084690191807,14.145564030378292,13.41418488820394,12.803154676388472,12.24412666222988,11.759026894202599,120020150
176,21.80152650979849,21.634298789195526,21.317074849055363,20.786817893003807,20.07041481213692,19.345993017539,18.682365124042217,17.75799164405236,16.482244198138897,15.167102349110138,14.17449542803642,13.427681213770157,12.814245150639461,12.257650766617212,11.776157648135454,120020150
177,22.02562121855907,21.858647101964706,21.563641254718487,21.048214594523113,20.339492455506935,19.58422719515287,18.89402788113325,17.98039429004376,16.656326538477188,15.293210225227552,14.266721578744741,13.50219318194267,12.877412037971693,12.309328543834198,11.819472997616499,120020150
178,22.0831630168817,21.937198834541515,21.661312421162922,21.191239968324318,20.55356473189134,19.85429135347024,19.172222602061737,18.244117345565403,16.851884328402004,15.43841083233173,14.385604467147436,13.602986947084085,12.968007258879833,12.390310360835148,11.886422524085411,120020150
179,21.83337392562475,21.708586179293118,21.48485433138334,21.093058097056854,20.561169330890362,19.956309147370167,19.3276584087274,18.410109519958496,17.011198728512493,15.599092067816319,14.528513590494791,13.720940614357973,13.083609336461777,12.511909631582407,12.004620111905611,120020150
180,21.276040786351913,21.16528046436799,20.96886268028846,20.651673145783253,20.194425240541115,19.657422677064552,19.068275549472908,18.214534637255547,16.895831156999638,15.529607406029335,14.472754502907778,13.689557295579176,13.083004193428236,12.537768217233511,12.045796785599146,120020150
181,20.968585503407013,20.85496347378462,20.666737678723457,20.37609608968099,19.966726841070713,19.466025670369465,18.916773747175167,18.116992436922512,16.837549551939354,15.504278036264273,14.4450959670238,13.67355769719833,13.081866362156012,12.538563263721954,12.043424753042368,120020150
182,21.067039294120594,20.922678800729607,20.698889561188526,20.369336715111366,19.931495959942158,19.451916865813427,18.9157472268129,18.12366519830166,16.840164893712753,15.508181351881762,14.482050308814415,13.757119985727163,13.175456438309107,12.614425659179688,12.090424537658691,120020150
183,21.367749849955242,21.20322026961889,20.949342311956944,20.565623870262733,20.085103206145458,19.57968968611497,19.076916670187927,18.301505480057155,17.00191991757124,15.640443190550192,14.595342880640274,13.86569270109519,13.267391009208483,12.691909056443434,12.153274511679625,120020150
184,21.825154671302208,21.648414024939903,21.34290355291122,20.885143915812176,20.31972200442583,19.753168570689667,19.22086769495255,18.423083794422638,17.094632368821365,15.66569230495355,14.59786309951391,13.84683560102414,13.222577143938114,12.624777989509779,12.060840582236265,120020150
185,22.398059135828262,22.20137515434852,21.877824147542317,21.364274489573944,20.738714487124714,20.11426820510473,19.530295274196526,18.69728883107503,17.26508238376715,15.732797182523287,14.601826692238832,13.829503401731833,13.176755000383427,12.558318284841684,11.976295300019093,120020150
186,22.91474193181747,22.739366482465694,22.40597742031782,21.903834563035232,21.25567353077424,20.576206867511456,19.91601339975993,19.03871871263553,17.47968690823286,15.876393464895395,14.687206708467924,13.900664549607496,13.236585030188927,12.617036232581505,12.042747081854404,120020150
187,23.088402723654724,22.95616247715094,22.67226698459723,22.20135414906037,21.582770861112156,20.897623673463478,20.212828293824806,19.313621398730156,17.722172810481144,16.04383463737292,14.778400323329828,13.970023204118778,13.293734452663324,12.665633421677809,12.082112287863707,120020150
188,23.054204696264023,22.95701721387032,22.73753273792756,22.344382065993088,21.773064099825344,21.09512199499668,20.386844830635265,19.48563443697416,17.898722428541916,16.152571213551056,14.823690683413774,14.004795930324457,13.328843997075008,12.70098233834291,12.126277630145733,120020150
189,22.968828543638573,22.879289284730568,22.703433990478516,22.37099931178949,21.84851255172338,21.173245454445862,20.44873313414745,19.555593319428272,18.028765507233448,16.23242962666047,14.84447364318065,14.006211231916378,13.324590609623836,12.700739444830479,12.131927441328,120020150
190,22.92325914823092,22.83859541477301,22.675527670444588,22.376120885213215,21.893295483711437,21.253889621832432,20.54534616225805,19.68939646696433,18.17406072372045,16.356389950483273,14.916538996574205,14.041009095998911,13.331797575339293,12.687165407034067,12.103901643019457,120020150
191,22.952081924829727,22.853642145792644,22.676802317301433,22.37466650742751,21.933035239195213,21.33246920658992,20.65942578438001,19.83168636224209,18.3030368853838,16.47283089466584,15.000608688745743,14.105583093105219,13.38383562136919,12.724282313615848,12.124128121596117,120020150
192,23.075088305351063,22.964832061376327,22.76460989927634,22.434522482065056,21.994565670306866,21.415816673865685,20.765981772007088,19.96516971099071,18.463349904769505,16.61168790474916,15.100445845188238,14.197046597798666,13.480696922693497,12.81933522835756,12.207911100143042,120020150
193,23.03881610968174,22.918576069367237,22.68292774298252,22.31460923414964,21.836384259737454,21.251059263180462,20.621544935764412,19.857565170679337,18.422380447387695,16.613294748159554,15.082325495206392,14.18034727145464,13.476771061237041,12.812717364384579,12.189454372112568,120020150
194,23.018269123175205,22.90955352783203,22.69383450043507,22.32013042156513,21.842127041938976,21.271610455635265,20.64164371979542,19.889787551684257,18.449039361415764,16.61224426367344,15.04590721619435,14.119866982484476,13.409069672608988,12.72869036747859,12.101499679761055,120020150
195,23.14013735453288,23.03431329971705,22.842448943700546,22.504743233705177,22.03812618744679,21.488323456201798,20.872482837774815,20.125595288398937,18.69993586417956,16.834157259036335,15.22652643154829,14.27601432800293,13.551228890052208,12.846363825675768,12.190702633979994,120020150
196,23.114234973222782,23.007106438661232,22.83098323528583,22.542697661962265,22.118323448376778,21.60355435884916,20.998934427897137,20.246717281830616,18.824662330823067,16.92901540413881,15.268525294768505,14.303620827503693,13.583352798070663,12.88904278094952,12.238344461489946,120020150
197,23.128812838823368,23.015970279008915,22.840767493614784,22.570752559564053,22.153174033531776,21.626859322572365,21.02720167698004,20.284496845343174,18.896501883482323,17.00270359332745,15.29712872627454,14.310919174781212,13.578330846933218,12.883833347222744,12.250198241991875,120020150
198,23.36520757430639,23.241239498823116,23.04755729284042,22.78221159714919,22.362342638847156,21.821083704630535,21.192642456445938,20.444514323503544,19.085484015635956,17.16447813082964,15.417078238267164,14.403385309072641,13.669453205206455,12.976124592316456,12.347436538109413,120020150
199,23.63678805033366,23.50126168666742,23.288985130114433,22.98046253889035,22.545942013080303,21.976624342111442,21.32610658498911,20.574564860417293,19.25359740624061,17.27903529925224,15.443066963782677,14.410710383684208,13.678842764634352,12.992823576315855,12.351730297773312,120020150
200,23.874943464230267,23.73633433610965,23.506790552383816,23.17000144567245,22.694621868622608,22.10618740473038,21.450048837906277,20.71322005834335,19.43100134531657,17.44008149856176,15.518985723837828,14.461758417960924,13.72935238862649,13.045533204690004,12.406217037103115,120020150
201,23.964079049917366,23.841020681919197,23.6140195895464,23.255328691922703,22.73951540237818,22.12394753480569,21.479839324951172,20.787374789898212,19.575583164508526,17.60711978032039,15.632924911303398,14.538105231065016,13.787140895158817,13.098402439019619,12.455254236857096,120020150
202,23.793191420726288,23.686866955879406,23.486882380950146,23.133165212777946,22.611849271334133,22.01352975307367,21.423158401098007,20.798168915968674,19.644934531969902,17.737515033819736,15.738196959862343,14.606359041654146,13.83603450579521,13.127388905256222,12.468124022850624,120020150
203,23.617216061323116,23.51436179723495,23.32883399572128,23.006439746954502,22.52147855514135,21.957707771888145,21.407608423477566,20.822700989552033,19.739326648223095,17.89458485138722,15.856695615328276,14.681323295984512,13.883560596368252,13.160585770240196,12.48345355498485,120020150
204,23.504069744012295,23.408958728496845,23.230818821833683,22.932240755130085,22.487291678404198,21.968053181966145,21.464418362348507,20.918106959416317,19.90108475318322,18.085333335093964,16.00176840562087,14.776100770021097,13.93797258230356,13.185765510950333,12.49003659761869,120020150
205,23.340241261017628,23.229879819429836,23.050967583289513,22.746626584957806,22.3222109965789,21.8328307225154,21.360449032905773,20.860565870236126,19.923702729053986,18.173430491716434,16.08701608119867,14.827312371669672,13.963429255363268,13.20947468586457,12.53286493741549,120020150
206,23.19784276913374,23.095615827120266,22.919163190401516,22.63203087831155,22.204990142431015,21.711840947469074,21.255370213435246,20.785597825661682,19.919482475672012,18.25607336484469,16.190290524409367,14.898106990716396,14.01073575631166,13.230251850225986,12.555193387545073,120020150
207,23.24362422258426,23.140877650334286,22.96965075761844,22.67945362971379,22.264758232312325,21.772036576882385,21.305396740253155,20.82349273486015,19.953555962978264,18.351735017238518,16.32202084859212,14.995094421582344,14.094741576757187,13.289119402567545,12.615212171505659,120020150
208,23.439598572559845,23.33688667492989,23.13965362157577,22.81276952303373,22.34182763711,21.80362901932154,21.32143162458371,20.850844896756687,19.977299665793396,18.481493167388134,16.492694170047077,15.144546900040064,14.233653826591295,13.413668608054136,12.733840062068058,120020150
209,23.325932282667893,23.240183170025166,23.054661873059395,22.716684830494415,22.22015767219739,21.668132537450546,21.191873599321415,20.73682080782377,19.925214058313614,18.540348811027332,16.543430988605206,15.170938907525478,14.262271954463078,13.452285253084623,12.76194220322829,120020150
210,23.11665236644256,23.02528855739496,22.855226174379005,22.530635149050983,22.041833877563477,21.494644654102814,21.037495784270458,20.621095755161384,19.875296666071964,18.561590243608524,16.57469949966822,15.15606158818954,14.228663860223232,13.401597781059069,12.70210645137689,120020150
211,23.123605532523914,23.014681987273388,22.839631251799755,22.518959583380283,22.037188260983196,21.495988943637947,21.058419838929787,20.686243350689228,20.016099342933067,18.765714743198494,16.741895211048615,15.282864595070864,14.327984491984049,13.486102642157139,12.767761695079315,120020150
212,23.217732649583084,23.108214647342,22.92236621563251,22.590215731889774,22.102273256350788,21.564581064077522,21.134018139961437,20.800509575085762,20.161311760926857,18.93455045651167,16.87426310319167,15.36006646278577,14.372796890063164,13.516336881197416,12.780381814027445,120020150
213,23.333054958245693,23.229718330578926,23.036957422892254,22.70165678171011,22.217845721122547,21.70073117965307,21.279140374599358,20.928709079057743,20.302400833521133,19.049462171701286,16.94919642423972,15.396951528695913,14.405427932739258,13.536770184834799,12.78634262084961,120020150
214,23.536123764820587,23.42962128076798,23.22604658664801,22.864756657527042,22.36174622560159,21.843937017978767,21.420626566960262,21.071085758698292,20.47120392628205,19.19590397370167,17.0793514251709,15.496397507496368,14.504103733943058,13.62107000595484,12.852637535486465,120020150
215,23.489588321783604,23.38070898789626,23.17385145334097,22.818139443030724,22.3256161518586,21.81367253034543,21.384053597083458,21.044197131425907,20.496753497001453,19.270444894448303,17.18641809316782,15.592338072947967,14.604219803443321,13.688653897016476,12.892979035010704,120020150
