,doy,temp_0,temp_0.5,temp_1,temp_1.5,temp_2,temp_2.5,temp_3,temp_3.5,temp_4,temp_4.5,temp_5,temp_5.5,temp_6,temp_6.5,temp_7,site_id,temp_7.5,temp_8,temp_8.5,temp_9,temp_9.5,temp_10,temp_10.5,temp_11,temp_11.5,temp_12,temp_12.5,temp_13,temp_13.5,temp_14,temp_14.5,temp_15,temp_15.5,temp_16,temp_16.5,temp_17,temp_17.5,temp_18,temp_18.5,temp_19,temp_19.5,temp_20,temp_20.5,temp_21,temp_21.5,temp_22,temp_22.5,temp_23,temp_23.5,temp_24,temp_24.5,temp_25,temp_25.5
11,11,1.0157980918884275,1.0664315682191114,1.125504917059189,1.2154035751636212,1.376191075031574,1.6450325571573698,2.0462395395988078,2.380884118569203,2.5437945280319605,2.603799346165779,2.617982045198098,2.6247763633728027,2.627142151196798,2.62333842424246,2.6178777706928744,107072210,2.613950631557367,2.607946814634861,2.602320224810869,2.598928689956665,2.594954796326466,2.590565617267902,2.5878536915167785,2.585008110755529,2.5837733164811745,2.581618620799138,2.581445538080656,2.580662635656504,2.5808112651873856,2.582951102501307,2.587056224162762,2.590223480493594,2.591577315941835,2.597054047462268,2.600176737858699,2.606048302772717,2.6106930879446177,2.6167757633404856,2.6222924421995115,2.628188423621349,2.633156391290518,2.6419888184620786,2.64904414384793,2.657598782808353,2.666994932370308,2.6505024219170594,2.473065165372996,2.218669695731921,2.159868399302165,2.1350092475230875,2.124160893452473,2.116550807769482,2.110250709912716
12,12,1.108574309410193,1.1571797789671483,1.2167846667460906,1.3059697594398108,1.4703526680286114,1.7447673143484654,2.122286191353431,2.446080113068605,2.6074452002843223,2.670216141602932,2.688270593300844,2.6962144527679834,2.698288529347151,2.697942819350805,2.694548710798606,107072210,2.689537396797767,2.6882059329595323,2.6833717853595047,2.6792073127550955,2.674966029631786,2.672162575599475,2.668623722516573,2.665573386045603,2.663957718091133,2.66167846092811,2.662118080334785,2.6617978383333254,2.663784455030392,2.664762325775929,2.666503456922678,2.6701343670869484,2.67381581893334,2.678736381041698,2.6827839460128398,2.688882363148225,2.6947966814041138,2.7018075508949084,2.7103086771109166,2.7173404479638124,2.7247422444514737,2.735056886306176,2.744339148203532,2.7535644922501,2.764536515260354,2.7493045544013,2.541160892217587,2.2823199996581445,2.2330575188001,2.2053997165117507,2.1901782949765525,2.1803036209864493,2.1710619070591077
13,13,1.1526766526393402,1.1996169533485022,1.2583000369561024,1.3283005219239454,1.4746925907257276,1.7424127199710944,2.121188481648763,2.4723141407355285,2.606118034093808,2.645207499846434,2.662538216664241,2.667600228236272,2.669984811391586,2.6700111413613343,2.668395002683004,107072210,2.6662605297871127,2.66239755275922,2.6604852829224024,2.65802347048735,2.655634901462457,2.6530755024689894,2.6514972876279783,2.649831781020531,2.65125694947365,2.651621256119166,2.6533065422987328,2.6553386816611657,2.657966393690842,2.6595796102132554,2.6632688442866006,2.668200434782566,2.674541155497233,2.680300379410768,2.6863535459225,2.6959783908648367,2.7039251021849804,2.712396016487709,2.718392237638816,2.7249830074799366,2.7346985095586533,2.745975274306077,2.7562317298008847,2.767770773325211,2.777297570155217,2.769312479557135,2.540858485759833,2.3050001110786047,2.2576168806124954,2.2281964803353334,2.2116322227013416,2.2005081879786954,2.190909185470679
14,14,1.108420526370024,1.150567603416932,1.2071777062538342,1.2680941743728442,1.4070434814844377,1.6682582451747014,2.0910525765174475,2.4655807935274563,2.6060476089135194,2.657144372279828,2.6698641074009437,2.67342685124813,2.674290880178794,2.6738596757253013,2.67306273105817,107072210,2.670434126487145,2.6672057035641794,2.6653765776218514,2.6635010914924817,2.6627931961646447,2.6619763313195643,2.6621334033134656,2.6620021691689124,2.662843086780646,2.6631873540389237,2.664960864262703,2.66672935241308,2.6685638550000315,2.671083034613193,2.6756137945713143,2.679095072624011,2.6844075459700365,2.6886295966612987,2.693569085536859,2.697270876322037,2.703253189722697,2.7079957937582946,2.714069983898065,2.72070572926448,2.7284630628732534,2.73593047948984,2.743288455865322,2.7549003943418846,2.766121271329048,2.7630684192364035,2.570679771594512,2.3824574702825303,2.3413424415466118,2.3189151332928586,2.308135838080675,2.301049498411325,2.296444059946598
15,15,1.1252398231090643,1.167309270455287,1.223326583703359,1.2853009440960028,1.420455468006623,1.6851881864743354,2.114248900841444,2.521730737808423,2.6305877612187314,2.66676394144694,2.6792391385787573,2.6838184014344826,2.682911918713496,2.680008359444447,2.6760153525914903,107072210,2.672327072192461,2.6679155154105945,2.6631913979848227,2.659524553861373,2.656261648887243,2.653663586347531,2.6513766019772262,2.649681638448666,2.6488807507050343,2.6486169344339614,2.650401029831324,2.652505486439436,2.654392951574081,2.6585129499435425,2.662483627979572,2.665606737136841,2.669929739756462,2.6742873925429125,2.6804271661318264,2.6875220995682936,2.692774032935118,2.697031834186652,2.7029293194795265,2.7111083758183017,2.7195877600938845,2.7253565666003103,2.734783661671174,2.743998105709369,2.7522005973718104,2.7543280735994,2.540020663004655,2.3131104692434654,2.2652799762212315,2.237371434003879,2.2231937524599905,2.2126561235158877,2.204631693852253
16,16,1.088034137701377,1.13344989831631,1.193732730853252,1.2615688764131987,1.401627928782732,1.6741269261409075,2.124055793652168,2.5164853517825785,2.62768231294094,2.667978852223128,2.682253388258127,2.6871575239377146,2.6886913990363097,2.6875700186460447,2.6858717386539164,107072210,2.6823613001750064,2.68087414594797,2.678094209768833,2.6758862336476645,2.6737240186104407,2.672205145542438,2.67057135166266,2.6702849498161902,2.6688395830301137,2.670167519496037,2.671873370806376,2.671726260429774,2.675099265881074,2.6790159604488277,2.6842479552978125,2.687994529039432,2.693151449545836,2.69617900175926,2.698493425662701,2.705418898509099,2.711990931095221,2.717903803556393,2.723634346937522,2.7317454570379014,2.742364351566021,2.751856748874371,2.759295200690245,2.7710876281444845,2.78193684724661,2.7778215286059256,2.5536646185777125,2.335032479885297,2.278560447387206,2.252316157023112,2.236973982590896,2.226948848137489,2.218981097906064
17,17,1.2146109678806405,1.257118026415507,1.313587439365876,1.3761085852598534,1.510908950597812,1.7757978424047811,2.22310407497944,2.579747435374138,2.6673105466060147,2.7051340280435023,2.7249514995477138,2.728617949363513,2.728255507273552,2.7275672325721154,2.725220264532627,107072210,2.720988322526981,2.716675617755988,2.712575820776133,2.709451210804475,2.706821829844744,2.705698480972877,2.704137557592148,2.7034518688153,2.7035614343789907,2.703555455574622,2.7034557049091044,2.706215635324136,2.708467945074424,2.7091729702093663,2.7140037830059347,2.7193382122577767,2.724079715899932,2.7288569059127417,2.7339337727962394,2.740335183265881,2.744182225985405,2.751279653647007,2.758216906816532,2.7638525106968026,2.7701042737716284,2.777373185524574,2.7856909067202835,2.793515205383301,2.8022826329255714,2.7842773229647904,2.507098992665609,2.294625004132589,2.2374613178082003,2.2069696692320018,2.187712623522832,2.1736323038736978,2.1639415942705598
18,18,1.201975282950279,1.2471799957446563,1.3008233293508873,1.3675259290597377,1.5039542485506108,1.7602683718387897,2.21085821206753,2.560904105504354,2.66547054816515,2.7109553263737607,2.7231897696470604,2.726203236824427,2.727252627030397,2.7278441190719604,2.7248307649905863,107072210,2.722068263934209,2.719379049081069,2.717174007342412,2.715218403400519,2.713614066441854,2.713027972441453,2.712271617009089,2.712619842627109,2.7125528011566558,2.7150807227843847,2.7167678337830763,2.7207720157427664,2.723678839512361,2.727999030015408,2.7321838598984938,2.7356349321512075,2.741615796700502,2.750638931225508,2.759697204981095,2.7686374554267297,2.7771520217259726,2.787109974103096,2.7977534440847545,2.808057901186821,2.8182776341071496,2.8269963508997207,2.838814741525894,2.850399170166407,2.8611705486591044,2.8557695547739663,2.521267440074529,2.322886075728978,2.270190559900724,2.2388114761083555,2.221571448521736,2.2080466793133664,2.1975596913924584
19,19,1.2291706571212182,1.276648420553941,1.3273429412108202,1.3924446671436994,1.5264493364554186,1.7851875791182883,2.2369813277171207,2.564857767178462,2.675526209366627,2.717496226995419,2.7366191943486533,2.745679980669266,2.747813622156779,2.747120041113633,2.7459480731915207,107072210,2.743080450938298,2.7412499464475197,2.739112047048716,2.7376861633398595,2.737181385358175,2.7363435274515395,2.736133031356029,2.7360202349149265,2.737012367982131,2.7391347059836755,2.742309307440733,2.744993943434495,2.748108845490676,2.7532444978371644,2.760642008903699,2.7665837361262398,2.773790243344429,2.7807424863179526,2.791110356648763,2.8016151587168374,2.8112190197675657,2.821269175945184,2.8318425997709618,2.843855436031635,2.854432876293476,2.866058710293892,2.8795144985883665,2.8873082124269924,2.900714336297451,2.901172527900109,2.556464916620499,2.353247775481297,2.30417216129792,2.2765064438184104,2.2609005585694923,2.2509815219121103,2.242572546005249
20,20,1.195014015222207,1.2459253959166698,1.293711142662244,1.360854691419846,1.5057173401881487,1.7696618758715117,2.233039152927888,2.552739987006554,2.6470487729097023,2.688156186006008,2.703485082357357,2.708333079631512,2.70911133595002,2.7053756469335317,2.700048951002268,107072210,2.6952076325049767,2.690633923579485,2.687942217557858,2.684084797516847,2.6806140343348184,2.6781303943731847,2.675902088483175,2.674606069540366,2.674932198646741,2.6754843393961587,2.677866678971511,2.680252805734292,2.683128827657455,2.687200530981406,2.692654086993291,2.6979423730801315,2.7042263532296205,2.713346172601749,2.719368366094736,2.72895117295094,2.7365428514969654,2.746437130830227,2.7581343345153027,2.771363209455441,2.7834616410426603,2.794663224464808,2.806096932826898,2.8197219432928624,2.8321312941037693,2.8352522116440992,2.531099172738882,2.3070361476678114,2.2524480391771364,2.2262476743795934,2.211580271904285,2.202888585053957,2.196108999924782
21,21,1.0843010239112072,1.1344285500355256,1.18258348489419,1.2544496395649054,1.4081842257426336,1.6905259658128788,2.198370120464227,2.5485511254041624,2.632534540616549,2.6693182572340355,2.6808681915967894,2.682890739196386,2.6808774868647256,2.6773757200974684,2.67117225818145,107072210,2.665343003395276,2.660403224138113,2.6562141669102206,2.6531121883636866,2.650533287953108,2.6477936108907065,2.645228691590138,2.6451184841302724,2.645716483776386,2.6469067335128784,2.649216095606486,2.6524410859132423,2.657232036957374,2.6608772919728207,2.66731448051257,2.675153765922938,2.6838228030082507,2.6895770323582187,2.7006026475857468,2.7092160139328394,2.718873671996288,2.7301481503706717,2.7402111872648582,2.752440318083152,2.765610273067768,2.7785215011009803,2.7915267088474374,2.805134797707582,2.819341029876317,2.8309850570483084,2.618447945668147,2.3940133238450074,2.350287315173027,2.3291100523410697,2.318094414014083,2.312739355441852,2.3077853673543687
22,22,1.4072940410711827,1.449298722621722,1.4870342428867631,1.5471143707250938,1.6822459040543971,1.939996855381208,2.409320151194548,2.7131990866783338,2.790593125881293,2.8272995826525564,2.840804390418224,2.8419289741760645,2.8414519689021964,2.837504099576901,2.831258999995696,107072210,2.8242187897364297,2.816588667722849,2.809165068161793,2.8035608988541822,2.7971166372299194,2.7896017692027946,2.781001124626551,2.773972612160903,2.7648949317443066,2.7580565366989527,2.7528609190231714,2.748503758357121,2.7456188263037267,2.7432794937720666,2.7413562658505564,2.738704583583734,2.740138176159981,2.7403803360767856,2.742121079029181,2.7441873367016134,2.747723475480691,2.750802571956928,2.755693423442352,2.7611190661405907,2.7673342411334696,2.774847996540559,2.780659865110348,2.787488500277201,2.797600168448228,2.8070627940006747,2.578960956671299,2.323838178928082,2.2649733943816943,2.2326653951253648,2.211163051617451,2.196789617721851,2.1846095522244773
23,23,1.420733919510475,1.4621221759380438,1.5033413034219008,1.5633177038950798,1.6982962443278389,1.950243422618279,2.41274352104236,2.700130999088288,2.795671154291202,2.833843093651992,2.8507703237044506,2.8566752733328404,2.8575856655071945,2.854077846576006,2.847743960527273,107072210,2.839537513561738,2.8318727291547336,2.825930940799224,2.8178029977358303,2.80863539989178,2.800696183473636,2.791815873904106,2.7840559727106338,2.775849290383168,2.770637417450929,2.766645052494147,2.7636896524673853,2.761444620597057,2.7583639530035167,2.7561443799581284,2.755495105034266,2.756025907320854,2.758732771262145,2.7592928256744,2.759626315190242,2.762500952451657,2.7674582860408683,2.769075998893151,2.7703985831676383,2.7736394099700146,2.780827354162167,2.78892749395126,2.7929791456613784,2.800431147599832,2.8091548528426733,2.552704942532075,2.277228497541868,2.209802454862839,2.1711074587626333,2.1448153914549413,2.1258479479031687,2.11170354561928
24,24,1.5696248840063045,1.6067638748731368,1.6452367703119914,1.705881788180425,1.834596517758492,2.072434249596718,2.4992934190309963,2.777582896061433,2.8638303677241006,2.8969114682613277,2.907743805494064,2.9083587389725905,2.905711666131631,2.89773227312626,2.8893841749582534,107072210,2.881244476024921,2.8743215463100333,2.867763317548312,2.858380378820957,2.8495660042151427,2.8407395161115208,2.8329834724083924,2.824853450824053,2.816895286242167,2.809912229195619,2.8044890746092186,2.800499861056988,2.797286418768076,2.796722803360377,2.7956783588115988,2.794961556410178,2.796109144504254,2.796934800270276,2.798230366829114,2.798677542270758,2.79868152202704,2.8001233492142115,2.80287644190666,2.804061565643702,2.8070808801895533,2.8115716194495177,2.817355385193458,2.819998949001997,2.826977500548729,2.827634200071677,2.5185331228451853,2.2219748328893614,2.1408119339209337,2.0974994087830567,2.066840038849757,2.046532695110028,2.031975501622909
25,25,1.6443370213875403,1.6831956307093303,1.7243298934056208,1.787165606633211,1.9152127993412509,2.1580112973848977,2.570704923226283,2.843946077884772,2.9331605984614444,2.9692399960297804,2.9744066825279822,2.9715470503538084,2.966854936037308,2.958290613614596,2.949509012393462,107072210,2.941225045766586,2.935578031417651,2.924548329451145,2.9137060458843527,2.902669539818397,2.8922255161481027,2.8819906894977274,2.870957288986597,2.8604011046580777,2.8529080672141838,2.8453310636373668,2.840064794589312,2.835496969712086,2.830661504696577,2.827152270537156,2.824610349459526,2.8214885149246607,2.817603361912263,2.814999714875833,2.814235522196843,2.8124534625273485,2.8116984153405213,2.8117366631825766,2.8112756869731803,2.8123536507288613,2.8154152906858005,2.8168730980310683,2.82163458604079,2.8267744962985697,2.830218257048191,2.5089990389652743,2.221322019894918,2.14170806377362,2.0987532841853604,2.070537207982479,2.05175596781266,2.038557876379062
26,26,1.621248783209385,1.660125047732622,1.6969516659394288,1.7581222454706829,1.884253414777609,2.1410760207053943,2.597250290406056,2.851700804172418,2.930379369320013,2.95578410075261,2.957381630555177,2.9527886647444506,2.947068746273334,2.939171338692689,2.930218287003346,107072210,2.920699113454574,2.9122664683904405,2.9016501292204246,2.8916309674580893,2.8813739128601856,2.871064308362129,2.861376371139135,2.8510597546895347,2.842196421745496,2.8328260213900838,2.8252522823138118,2.818103374579014,2.812349288891524,2.8068969494257217,2.8039877231304464,2.8000632982987623,2.795283623230763,2.7936990689008665,2.790243668433948,2.7878969938327103,2.787026124122815,2.7855394069965067,2.785214350773738,2.787230528317965,2.789609395540677,2.790280134249956,2.7912352635310245,2.796621860601963,2.803026196284172,2.80749949430808,2.483730924435151,2.1787833877098866,2.094170921888107,2.0519570066378665,2.024440355789967,2.007622237388904,1.9946676935905063
27,27,1.645885631059989,1.681628433557657,1.712918874544975,1.771543258275741,1.8928623168896408,2.1580162781935472,2.6408394345870385,2.9176871318083544,2.97529927889506,2.992391846118829,2.9886228304642897,2.9818809827168784,2.9729470289670505,2.9617765989059057,2.947662203739851,107072210,2.9352159744653945,2.921943731797047,2.9081832598417234,2.893798977900774,2.879358316079164,2.8657773977670917,2.852415763414823,2.840135776079618,2.82859835257897,2.8183461825052896,2.8086790304917555,2.801389883726071,2.79484533957946,2.78858993603633,2.7832325116181984,2.776508114276788,2.7726554534374137,2.772244260861324,2.772187685355162,2.770013619691898,2.770413270363441,2.7716362537481847,2.77166324089735,2.7722253738305507,2.7769555067404723,2.778191040723752,2.782022766577892,2.7845454949599047,2.789600369257805,2.7952586809794107,2.464737662902245,2.1578943805816846,2.077342235125028,2.037630926340054,2.011471378497588,1.9931073983510332,1.9768947041951688
28,28,1.7142463937783852,1.7487719089556963,1.7773836102241125,1.838763408171825,1.953229104861235,2.2217712081395664,2.7060113610365453,2.9398603286498632,3.001349681462997,3.0130334083850565,3.009137654915834,2.997338680120615,2.985966771076887,2.972916664221348,2.9615256052750807,107072210,2.946790716586969,2.932820735833584,2.917355898099068,2.903023505822206,2.890669229703072,2.8798726430306067,2.8689753978680343,2.8589030840458016,2.8490201785014224,2.841528305640588,2.834500043820112,2.828895098123795,2.8228380588384776,2.8200835356345544,2.816560436517765,2.814983077538319,2.8144213419694166,2.813288370768229,2.8136219672667675,2.8161437083513308,2.814620311443622,2.815857645792839,2.81743118701837,2.820443040285355,2.8223134187551646,2.826076672627376,2.8270081923558164,2.8317725841815653,2.8347072784717264,2.834548155466716,2.4349128802617392,2.1220988157467966,2.047972708176344,2.00662420804684,1.9822767239350536,1.9631337554026875,1.945149643298907
29,29,1.7282378184489715,1.759930812395536,1.7817914271966004,1.841192840001522,1.9442975291839013,2.2177629272143045,2.730394883033557,2.97154586437421,3.019154200187096,3.032928396493961,3.028704365094503,3.0182570280172887,3.007482816011478,2.994857904238579,2.9820353465202527,107072210,2.9704807782784486,2.958622333330986,2.946709064336924,2.935441432855068,2.925222308207781,2.9158601546898866,2.905771707877135,2.896651044870034,2.888070876781757,2.8805366846231317,2.8732708509151754,2.8675320790364194,2.8628128858713,2.858544037892268,2.856164577679756,2.856130294310741,2.8545706883454933,2.8562148412068686,2.8573070061512484,2.8571306191957917,2.8590975113404102,2.859767510340764,2.8620489071577024,2.8675699050609884,2.874074037258441,2.877935085541163,2.883275563900287,2.8901070998265195,2.8950660350995188,2.89457351122147,2.495138284487602,2.213066672667479,2.144073868409181,2.108992824187645,2.086774176512009,2.070047639883481,2.055255168523544
30,30,1.65046903414604,1.6883810880856636,1.7178357518636262,1.7884844128902142,1.9010361234347024,2.1888673916841164,2.7228840925754647,2.976698542252565,3.0242033952321763,3.032995807818877,3.0322883129119877,3.0222000922912207,3.0095701676148634,2.99596818899497,2.983685395656488,107072210,2.9713740929579124,2.9595218988565297,2.948342806253678,2.937024263235239,2.9267193231827173,2.9163312086692224,2.908118318288754,2.900095196870657,2.892926986400897,2.8862224328212247,2.881938329109779,2.877304691534776,2.874223855825571,2.872266772465828,2.870745304303292,2.871314119070004,2.871894949521774,2.871547436102843,2.8724654729549703,2.875318331596179,2.878483157891494,2.882238051830194,2.8839110349997497,2.88750828229464,2.892452518145243,2.897761723934076,2.9029657596196885,2.9104068340399327,2.916595009657053,2.907522207651383,2.566771464470105,2.292944169961489,2.221621259664878,2.185381369713025,2.1634998749463987,2.1492336499385343,2.136974287338746
31,31,1.7560160970076537,1.786449479751098,1.8086471939698243,1.8680347326474311,1.964778463045756,2.2349650997381945,2.7537888441330347,3.02809731165568,3.0733454533112354,3.0808839797973637,3.071727269735092,3.0607100083277774,3.044457181906089,3.027358819276859,3.014721815402692,107072210,3.0007517765729856,2.985022392028417,2.969814685674814,2.9546859019841905,2.943063680942242,2.931428698393015,2.9193117893659157,2.907746651233771,2.8978980565682435,2.8900607243562355,2.8816209695278068,2.8739503713754506,2.8680957647470326,2.8612796526688795,2.859338307992006,2.857746650011112,2.854928383460412,2.85389013779469,2.849992966040587,2.8486155913426328,2.8473543387192946,2.8473323369637518,2.84845538628407,2.849509459275466,2.852618254148043,2.8556548815507155,2.8600348570407967,2.8651306262383094,2.8704562859657483,2.871384926331349,2.5246944962403712,2.2085979855977573,2.112234639815795,2.0585281191728053,2.025986135005951,2.0059732794761658,1.9912311388896065
32,32,1.773107444628691,1.8001702748812165,1.8184151343810253,1.8734160906229265,1.9582705146227128,2.2202330369215746,2.7518206116480703,3.0536294961586976,3.08850111411168,3.084252913792928,3.0747861648217225,3.0589205821355185,3.0433143010506263,3.0289948322834115,3.0153283461546287,107072210,2.999214979318472,2.9842165341744056,2.9675421439684357,2.952770777237721,2.9382499303573217,2.9251810556802997,2.913303246864906,2.903607570208036,2.894681533177694,2.8856522884124365,2.877812526164911,2.8720873502584605,2.867593520726913,2.86474538460756,2.8609858720730514,2.859110031372462,2.8559551575245004,2.854655085465847,2.854220298620371,2.8515203977242494,2.849985862389589,2.849597093386528,2.8509192833533654,2.8540164201687546,2.858548207160754,2.858656339156322,2.865030206166781,2.8697510407521176,2.877782607689882,2.884205237413064,2.545703022907942,2.2286863709107423,2.127842273467626,2.0712103186509547,2.0370469872768107,2.0151306023964515,1.9990214353952651
33,33,1.998982751980806,2.022271507825607,2.0371668399908605,2.08281822846486,2.158832339140085,2.40059570929943,2.859597848011897,3.123286675184201,3.159664456660931,3.15202258183406,3.1383016873628664,3.12445758550595,3.107910773692987,3.089832623799642,3.0713997131738906,107072210,3.053373336791992,3.0358993884844656,3.017617323459723,3.000700143667368,2.9840494791666665,2.968078640791086,2.955777565638224,2.944976785244086,2.93288175876324,2.922410861039773,2.912440550632966,2.9032185536164503,2.8947548132676344,2.887387725023123,2.8818277365122085,2.877552292285821,2.8718756284469213,2.86536526068663,2.8602540829242806,2.8533301597986465,2.8512224906530137,2.849178827725924,2.8459942707648644,2.8427639863429923,2.8409508008223314,2.8400580974725576,2.841718172415709,2.8420864985539365,2.844810858750954,2.8408961173815603,2.50250043013157,2.1114746041786976,1.9969079127678504,1.9371152642445688,1.8991883060871029,1.8750224785927012,1.8556463015385165
34,34,1.8893032456055665,1.915819456944099,1.9367069968810449,1.9923974779935985,2.079182118941576,2.3407602340747147,2.815950088011913,3.1272455637271586,3.166532712104993,3.166995409207466,3.1517790066890226,3.1380013013497376,3.1218730486356296,3.1077810800992527,3.092350061123188,107072210,3.078312724064558,3.064452400574317,3.0516751057062392,3.038462813083942,3.0268937013088126,3.0172109267650504,3.005849899389805,2.995981350923196,2.9870589879842906,2.980447879204384,2.9737792076208653,2.967324767357264,2.9643302238904514,2.9599016110102334,2.95784582847204,2.9558541713616786,2.9534790179668327,2.951968578191904,2.951322641128149,2.950971774565868,2.950409384874197,2.948390022302285,2.947015309945131,2.948342589231638,2.94990125986246,2.953662554423014,2.957077136406532,2.9593274960151086,2.9651550574180408,2.965784647525885,2.6140175507618832,2.232733605763851,2.144882457378583,2.101433550700164,2.0703521202772093,2.0492882636877208,2.032749825563186
35,35,1.9073066084812849,1.93509092544898,1.9571659091191411,2.014015657779498,2.096341507557111,2.368639724376874,2.8518516467167783,3.1410590563064966,3.1761697500179977,3.169424038666945,3.1571641090588694,3.142151802014082,3.1268192254579983,3.1139208659147606,3.0981243512569328,107072210,3.0821076906644382,3.068814204289363,3.0556772305415225,3.0415309759286733,3.0286524968269544,3.0162703073941746,3.00495029718448,2.9946362727727647,2.987132971103375,2.97922245050088,2.975135956055079,2.97046160697937,2.9660990971785326,2.9610573878655067,2.9587624745491223,2.9577188858619103,2.954947502185137,2.95426100339645,2.9548103442558875,2.9551013860947046,2.9555354301746077,2.957168304003202,2.9572252310239358,2.958342503278683,2.959252981039194,2.9639861522576747,2.969979469592755,2.9745108225406747,2.978519237958468,2.985064317018558,2.6206378600536246,2.221821720783527,2.139084143516345,2.09500159514256,2.062365787151532,2.039191369826977,2.020000398159027
36,36,1.961413018214397,1.9920826095801132,2.017079397653922,2.0742432031876,2.1573459032254343,2.437882287380023,2.918829251558353,3.1894569794336958,3.220487649624164,3.214664477568406,3.202794209504739,3.1874496997931066,3.1741706346854186,3.1601752440134683,3.1423680109855456,107072210,3.124599670752501,3.1071664736821103,3.089835808827327,3.0741235598539696,3.058422712179331,3.0442534593435435,3.0322818817236485,3.021443984447381,3.010927799420479,3.002373463068253,2.9956102004418006,2.9878063752101016,2.9827605394216685,2.978470967366145,2.974291734206371,2.969095761959369,2.9664545242603007,2.964420648721548,2.962432745175484,2.9627818694481483,2.961703520554763,2.9611632212614403,2.963344555634719,2.9653379366948056,2.9676344516949777,2.9697678822737474,2.975110616439428,2.981525726807423,2.987431348898472,2.98924619723589,2.625665912261376,2.237403267469161,2.154298831255008,2.1106531956256966,2.0804183376141085,2.059262576775673,2.0425791388902907
37,37,2.0446372032165527,2.072398136823605,2.094892425414844,2.147810471363557,2.2201718917259803,2.502770893084697,2.9938979148864746,3.2278909408129177,3.247905413309733,3.236817317131238,3.218641602076017,3.198871053182162,3.1801904287093725,3.160609557078435,3.1396421499741383,107072210,3.1195680636626024,3.101497885508415,3.0829769495206003,3.066941322424473,3.0536945966573863,3.038798992450421,3.024613368205535,3.0115441786937223,3.000054732347146,2.9894068241119385,2.981471300125122,2.9731131272438245,2.965510753484873,2.960517846621,2.956059749309833,2.951607801975348,2.950040566615569,2.9473308355380325,2.9445024025745883,2.940340580084385,2.938715146138118,2.9381451973548303,2.9383821242894883,2.9387046924004188,2.938773907147921,2.940245414391542,2.94297596735832,2.946344262514359,2.9482999398158145,2.951614496035454,2.5827255921486096,2.1826567909656425,2.08594411611557,2.03674006767762,2.003594838655912,1.980930942755479,1.9625159685428328
38,38,2.311993875564673,2.3309574096630783,2.3451471542700744,2.3885678465549764,2.4463694049761844,2.7104204373481946,3.1791205069957638,3.364260346461565,3.380063750804999,3.365309152847681,3.348187605539957,3.3255144021449943,3.30248297789158,3.282640414360242,3.260132380020924,107072210,3.237449743808844,3.2174179492852626,3.199001599580814,3.1806011077685232,3.16306278644464,3.1454633443783493,3.1283190922859387,3.1116036207248,3.095597279377473,3.0806455673315587,3.06713884916061,3.05636485417684,3.045176065885104,3.034616158558772,3.023598542580238,3.0137306360098037,3.0071399762080264,3.000530952062362,2.992924678019988,2.9862421231392102,2.9807141499641614,2.9757478726215854,2.970062647110377,2.965814621020586,2.962073870194264,2.959511726330488,2.9594023411090555,2.959485677572397,2.959475914637248,2.9578181963700514,2.5238562180445743,2.080568441977868,1.9637638727823892,1.905989619401785,1.865736157466204,1.8364641314897785,1.8104938986973884
39,39,2.3128858361488733,2.329544573258131,2.342434198428423,2.38210098254375,2.43912918598224,2.7054484517146378,3.1882466826683435,3.360868298090421,3.362887730965248,3.3487316767374677,3.331712142015115,3.3099817007015915,3.2885784674913454,3.269204482054099,3.246861063517057,107072210,3.226714751659296,3.2081318268409142,3.1893868904847364,3.169862007483458,3.1519573560127845,3.135805441783025,3.119081539985461,3.10491122954931,3.092411921574519,3.0788880311525784,3.06751955472506,3.055488250194452,3.046094313645974,3.0377271542182336,3.0298934471912875,3.0212995333549304,3.0128993743505235,3.00674530176016,3.000019067373031,2.9946509263454337,2.9900070887345533,2.982844267136012,2.978113810221354,2.974635197566106,2.9714069121923203,2.9682765068152013,2.966094726171249,2.964946294442201,2.9649402606181607,2.951513424897805,2.5356658712411537,2.105548606469081,1.9932711170269888,1.9344750596926763,1.894565699956356,1.8646083290760331,1.8383441001941
40,40,2.1683854781664333,2.189474614766928,2.2061653427588634,2.2480208629216905,2.308512296432104,2.582541837142064,3.108092844486237,3.328856599636567,3.335706365414155,3.325928119512705,3.309089422225952,3.2876857488583298,3.269333032461313,3.251370124327831,3.2325838040082884,107072210,3.214710914171659,3.198309201460618,3.180822265453828,3.1626728711984096,3.14706883369348,3.131913805619264,3.1158347129821777,3.102568106773572,3.088485430448483,3.076721811905885,3.0652131270139646,3.055466878108489,3.0482182747278457,3.039543873224503,3.0340485267150097,3.0294941113545346,3.025273274152706,3.021008748274583,3.0168060950743847,3.010807685362987,3.0065120428036423,3.004643752024724,3.0008645302210097,2.9973625708849,2.9960372753632374,2.9949602347153883,2.992003477536715,2.9913149980398326,2.991955292530549,2.972941899910951,2.5730015467374754,2.1682826769657626,2.058176931662437,1.9996815369679375,1.963084576985775,1.93438465320147,1.9117884116295056
