date,temp_0,temp_0.5,temp_1,temp_1.5,temp_2,temp_2.5,temp_3,temp_3.5,temp_4,temp_4.5,temp_5,temp_5.5,temp_6,temp_6.5,temp_7
1989-09-28,11.082168579101562,10.80337905883789,10.769217491149902,10.755402565002441,10.723185539245605,10.722038269042969,10.71171760559082,10.707411766052246,10.689878463745117,10.688397407531738,10.685033798217773,10.677528381347656,10.566563606262207,10.535561561584473,10.382330894470215
1989-09-29,11.332976341247559,10.700732231140137,10.681991577148438,10.646980285644531,10.59106731414795,10.536670684814453,10.489720344543457,10.411236763000488,10.301101684570312,10.21473503112793,10.151945114135742,10.10884952545166,10.072213172912598,10.029873847961426,9.996506690979004
1989-09-30,11.491782188415527,10.868643760681152,10.720892906188965,10.687901496887207,10.674566268920898,10.648966789245605,10.584704399108887,10.492595672607422,10.41958999633789,10.370326042175293,10.341564178466797,10.32783317565918,10.318674087524414,10.310367584228516,10.30727767944336
1989-10-01,11.780592918395996,11.121438026428223,10.839550971984863,10.794026374816895,10.75294303894043,10.663334846496582,10.556622505187988,10.54421329498291,10.496614456176758,10.467873573303223,10.464451789855957,10.432332038879395,10.414630889892578,10.406193733215332,10.39709186553955
1989-10-02,11.766419410705566,11.24063491821289,11.233064651489258,11.1863374710083,11.160199165344238,11.119715690612793,11.11812973022461,11.0670747756958,11.036544799804688,11.019275665283203,10.998465538024902,10.988340377807617,10.959036827087402,10.896905899047852,10.831565856933594
1989-10-03,11.279858589172363,11.254863739013672,11.248162269592285,11.212431907653809,11.166938781738281,11.115745544433594,11.086617469787598,11.044351577758789,10.936702728271484,10.814896583557129,10.788203239440918,10.752542495727539,10.618792533874512,10.401883125305176,10.384565353393555
1989-10-04,10.060836791992188,10.03875732421875,9.9486846923828125,9.929491996765137,9.836750030517578,9.719145774841309,9.597508430480957,9.590038299560547,9.466897010803223,9.465065956115723,9.312483787536621,9.199841499328613,9.13918685913086,9.112079620361328,8.966078758239746
1989-10-05,9.276167869567871,9.248478889465332,9.10799503326416,9.098710060119629,8.922157287597656,8.727209091186523,8.69785213470459,8.594738960266113,8.537662506103516,8.35229206085205,8.287686347961426,8.2122650146484375,8.167572975158691,7.990333080291748,7.846376419067383
1989-10-06,9.0678129196167,9.02713680267334,8.968645095825195,8.791217803955078,8.7621488571167,8.570369720458984,8.327507972717285,8.270503997802734,8.07256031036377,7.911104202270508,7.81206750869751,7.77439546585083,7.602255821228027,7.561002254486084,7.34992790222168
1989-10-07,8.75355339050293,8.704304695129395,8.680346488952637,8.53345012664795,8.455617904663086,8.332344055175781,8.088656425476074,7.997696399688721,7.812637805938721,7.5273118019104,7.517675399780273,7.5148606300354,7.29941463470459,7.215199947357178,6.948127746582031
1989-10-08,7.932106971740723,7.91865348815918,7.777719020843506,7.7394795417785645,7.571020126342773,7.348572731018066,7.328560829162598,7.064326286315918,6.993711948394775,6.945870399475098,6.784967422485352,6.769212245941162,6.497125148773193,6.218173027038574,5.979944229125977
1989-10-09,7.7855329513549805,7.7757248878479,7.625205039978027,7.5801849365234375,7.396514415740967,7.170800685882568,7.124707221984863,6.8295979499816895,6.730660438537598,6.5428571701049805,6.522350311279297,6.4649577140808105,6.211478233337402,5.911910057067871,5.648669719696045
1989-10-10,7.58210563659668,7.524576187133789,7.449570178985596,7.340934753417969,7.125984191894531,7.084670543670654,6.79014253616333,6.741861343383789,6.479980945587158,6.456458568572998,6.414382457733154,6.16611385345459,5.8550543785095215,5.559016704559326,5.299911975860596
1989-10-11,7.558380126953125,7.5140767097473145,7.455892562866211,7.3681159019470215,7.203888416290283,7.156141757965088,6.902034759521484,6.895697116851807,6.641188144683838,6.624401092529297,6.528132915496826,6.33428430557251,6.0364179611206055,5.739511489868164,5.461523056030273
1989-10-12,7.763883113861084,7.763844013214111,7.6899285316467285,7.6595988273620605,7.556363582611084,7.449361324310303,7.364316940307617,7.204981327056885,7.116824150085449,7.005823135375977,6.893219947814941,6.822571754455566,6.492115497589111,6.140058994293213,5.784960746765137
1989-10-13,7.8362040519714355,7.79664945602417,7.792827129364014,7.695369720458984,7.6664652824401855,7.5544304847717285,7.495957851409912,7.36382532119751,7.343446731567383,7.244541645050049,7.117340564727783,6.8172807693481445,6.474608898162842,6.11149263381958,5.752055644989014
1989-10-14,7.9542388916015625,7.931371212005615,7.892800331115723,7.829290390014648,7.78823709487915,7.685007095336914,7.673790454864502,7.613671779632568,7.477947235107422,7.2401251792907715,6.959000110626221,6.642785549163818,6.307074546813965,5.971912860870361,5.648489475250244
1989-10-15,8.2663421630859375,8.243379592895508,8.2127227783203125,8.146966934204102,8.116874694824219,8.014102935791016,8.000600814819336,7.947727680206299,7.820847034454346,7.610677242279053,7.370637893676758,7.108792781829834,6.8369903564453125,6.563869953155518,6.275585174560547
1989-10-16,8.667076110839844,8.633796691894531,8.622889518737793,8.544166564941406,8.491279602050781,8.411245346069336,8.293220520019531,8.236083030700684,8.0684661865234375,8.015366554260254,7.9219770431518555,7.752269268035889,7.456219673156738,7.135801315307617,6.767913341522217
1989-10-17,8.703497886657715,8.695335388183594,8.619874000549316,8.596382141113281,8.50521183013916,8.358359336853027,8.346160888671875,8.17302131652832,7.998981952667236,7.94046688079834,7.666317462921143,7.654973983764648,7.504790306091309,7.3133320808410645,6.885186672210693
