date,temp_0,temp_0.5,temp_1,temp_1.5,temp_2,temp_2.5,temp_3,temp_3.5,temp_4,temp_4.5,temp_5,temp_5.5,temp_6,temp_6.5,temp_7
1979-12-21,4.471291542053223,4.420901298522949,4.363151550292969,4.296591281890869,4.218484878540039,4.124829292297363,4.010781764984131,3.871516704559326,3.703408718109131,3.5052738189697266,3.2792978286743164,3.031247138977051,2.7697086334228516,2.504519462585449,2.244955062866211
1979-12-22,5.8131422996521,5.742946624755859,5.669922828674316,5.5913472175598145,5.50424861907959,5.405439853668213,5.2912492752075195,5.156884670257568,4.99545955657959,4.79698371887207,4.548122882843018,4.234287738800049,3.8463616371154785,3.3917198181152344,2.899545669555664
1979-12-23,5.531338214874268,5.425339221954346,5.325845241546631,5.231897354125977,5.142711162567139,5.057450771331787,4.974699974060059,4.891499042510986,4.801757335662842,4.69362211227417,4.545006275177002,4.31641960144043,3.94580078125,3.3825817108154297,2.6961472034454346
1979-12-24,4.987432956695557,4.888701438903809,4.799782752990723,4.719459533691406,4.647218227386475,4.583139419555664,4.527573108673096,4.480476379394531,4.440084457397461,4.399868488311768,4.340872764587402,4.211507797241211,3.886617660522461,3.203115463256836,2.3186135292053223
1979-12-25,4.895485877990723,4.805788040161133,4.721987724304199,4.643496036529541,4.570716857910156,4.504931926727295,4.448106288909912,4.402560234069824,4.370270729064941,4.350872039794922,4.334839344024658,4.278562545776367,4.0288519859313965,3.3274989128112793,2.4157156944274902
1979-12-26,4.8749542236328125,4.80401086807251,4.737046718597412,4.673941612243652,4.615317344665527,4.562445640563965,4.517173767089844,4.481837749481201,4.459081649780273,4.45454216003418,4.450992584228516,4.43791389465332,4.235517501831055,3.432910442352295,2.37847900390625
1979-12-27,4.848670482635498,4.769044876098633,4.692207336425781,4.61852502822876,4.549056053161621,4.485447406768799,4.429837703704834,4.384768962860107,4.353123664855957,4.339411735534668,4.337857246398926,4.336521148681641,4.16981315612793,3.3349809646606445,2.2845449447631836
1979-12-28,4.719242095947266,4.659857273101807,4.602424144744873,4.547009468078613,4.494221210479736,4.445202827453613,4.401619911193848,4.365659236907959,4.3400444984436035,4.3358025550842285,4.33173131942749,4.328022480010986,4.1840081214904785,3.291778087615967,2.1955299377441406
1979-12-29,4.62193489074707,4.560205459594727,4.500320911407471,4.442540168762207,4.387652397155762,4.336989402770996,4.292433738708496,4.256402015686035,4.246016502380371,4.231871604919434,4.231141567230225,4.2224321365356445,4.114890098571777,3.2013392448425293,2.078324794769287
1979-12-30,4.491251468658447,4.470890522003174,4.443636417388916,4.442596912384033,4.417491912841797,4.394406795501709,4.393180847167969,4.377469062805176,4.3720011711120605,4.363560676574707,4.355856895446777,4.348785877227783,4.3471903800964355,3.4260435104370117,2.051969528198242
1979-12-31,4.385164737701416,4.316442012786865,4.267645835876465,4.252551555633545,4.239346981048584,4.231943130493164,4.199483871459961,4.183360576629639,4.171380519866943,4.149580478668213,4.149434566497803,4.136237144470215,4.135068893432617,3.294149398803711,1.7509969472885132
1980-01-01,4.544530868530273,4.475174427032471,4.407923698425293,4.343802452087402,4.284662246704102,4.267246246337891,4.233251571655273,4.227646350860596,4.193150997161865,4.1833815574646,4.16853666305542,4.163869380950928,4.108561992645264,3.317671298980713,2.1456873416900635
1980-01-02,4.5206990242004395,4.465929985046387,4.41301965713501,4.362298965454102,4.314754962921143,4.2720947265625,4.236677646636963,4.224860668182373,4.220856666564941,4.211344242095947,4.20392370223999,4.199304103851318,3.9282565116882324,3.095747470855713,2.2708382606506348
1980-01-03,4.707858085632324,4.654176712036133,4.600345611572266,4.54708194732666,4.495791435241699,4.448531150817871,4.407804489135742,4.3762593269348145,4.35732889175415,4.356457233428955,4.35065221786499,4.333410739898682,3.9960103034973145,3.218212127685547,2.5623669624328613
1980-01-04,4.510371685028076,4.450503826141357,4.392569541931152,4.336785316467285,4.283906936645508,4.235184192657471,4.192155361175537,4.156329154968262,4.1289591789245605,4.110928058624268,4.100217342376709,4.057222366333008,3.6852922439575195,2.93359637260437,2.3415398597717285
1980-01-05,4.447896957397461,4.378054618835449,4.3115386962890625,4.24858283996582,4.1899285316467285,4.136752128601074,4.090407371520996,4.052071571350098,4.022489070892334,4.001904487609863,3.988245964050293,3.9451093673706055,3.5474491119384766,2.8169608116149902,2.2967758178710938
1980-01-06,4.151065349578857,4.109472751617432,4.0743727684021,4.047835350036621,4.031103134155273,4.024453163146973,4.023616313934326,4.023464679718018,4.022187232971191,4.022088050842285,4.00822639465332,3.855449676513672,2.5633983612060547,1.3276100158691406,0.9316200613975525
1980-01-07,4.384931564331055,4.334770679473877,4.286907196044922,4.244424343109131,4.224095344543457,4.219287395477295,4.210692405700684,4.198991775512695,4.188591480255127,4.184030532836914,4.179762840270996,3.932692050933838,2.0669968128204346,1.1032811403274536,0.6294465065002441
1980-01-08,4.704869747161865,4.6389875411987305,4.579753398895264,4.574982166290283,4.5428690910339355,4.530168533325195,4.505518436431885,4.4933085441589355,4.479006767272949,4.47178840637207,4.467092514038086,4.33843994140625,2.8567233085632324,2.251418113708496,1.7667009830474854
1980-01-09,4.969472408294678,4.877086639404297,4.785269260406494,4.696364402770996,4.613227844238281,4.539205551147461,4.478017807006836,4.433462619781494,4.420305252075195,4.408918857574463,4.40654182434082,4.285127639770508,3.5907015800476074,3.327592372894287,2.9734344482421875
1980-01-10,4.666672229766846,4.650169849395752,4.646454811096191,4.6452555656433105,4.640259742736816,4.638251304626465,4.632503509521484,4.630983352661133,4.625216007232666,4.624752521514893,4.622662544250488,4.300118446350098,3.01064133644104,2.5692219734191895,2.0240912437438965
1980-01-11,4.247045516967773,4.220242977142334,4.166183948516846,4.116181373596191,4.072896480560303,4.0378923416137695,4.0121684074401855,3.997948169708252,3.996074676513672,3.9905190467834473,3.9892520904541016,3.524576187133789,1.59505033493042,1.0815701484680176,0.5969216823577881
1980-01-12,4.658060073852539,4.596864223480225,4.580465316772461,4.5407209396362305,4.538501739501953,4.486786842346191,4.4797468185424805,4.446179389953613,4.436930179595947,4.421541690826416,4.417457580566406,3.8461718559265137,2.4934606552124023,2.1352286338806152,1.7183609008789062
1980-01-13,4.688693046569824,4.660784721374512,4.593008995056152,4.518860816955566,4.444334030151367,4.374935626983643,4.314955711364746,4.267037391662598,4.232520580291748,4.2118635177612305,4.204807758331299,4.001989841461182,2.1409788131713867,1.665926218032837,1.0399556159973145
1980-01-14,4.73846960067749,4.69495964050293,4.640135765075684,4.595403671264648,4.55922269821167,4.530261039733887,4.520655632019043,4.508588790893555,4.500721454620361,4.495424747467041,4.492396354675293,4.2555084228515625,2.4880311489105225,1.9817509651184082,1.4647616147994995
1980-01-15,4.202073574066162,4.131950855255127,4.060395240783691,4.007577896118164,3.971005916595459,3.9511070251464844,3.947331428527832,3.9365124702453613,3.9336256980895996,3.9288454055786133,3.9278178215026855,3.67097806930542,1.3136141300201416,0.7539386749267578,0.33409565687179565
1980-01-16,4.053738594055176,4.02844762802124,4.025180816650391,3.9983158111572266,3.9915308952331543,3.974508285522461,3.9665451049804688,3.9571619033813477,3.9508471488952637,3.9468488693237305,3.9444527626037598,3.6225600242614746,1.3845950365066528,0.8363989591598511,0.43980270624160767
1980-01-17,4.229987144470215,4.195407390594482,4.179429531097412,4.134998798370361,4.133566379547119,4.097516059875488,4.084728717803955,4.0685529708862305,4.0559468269348145,4.050289154052734,4.045243740081787,3.901127338409424,2.0404651165008545,1.6562098264694214,1.223127007484436
1980-01-18,4.424450874328613,4.346541404724121,4.275638103485107,4.217092990875244,4.213143825531006,4.161100387573242,4.153231620788574,4.12205171585083,4.111494064331055,4.098830699920654,4.094343662261963,4.0192084312438965,2.5367326736450195,2.239163398742676,1.8368022441864014
